index,actual,predicted,probability,cumulative_pos,cost,revenue,profit
580,1.0,1.0,1.0,94,2320,1410,-910
581,0.0,0.0,0.0,94,2324,1410,-914
582,0.0,0.0,0.0,94,2328,1410,-918
583,0.0,0.0,0.0,94,2332,1410,-922
584,0.0,0.0,0.0,94,2336,1410,-926
585,0.0,0.0,0.0,94,2340,1410,-930
586,0.0,0.0,0.0,94,2344,1410,-934
587,0.0,0.0,0.0,94,2348,1410,-938
588,0.0,0.0,0.0,94,2352,1410,-942
589,0.0,0.0,0.0,94,2356,1410,-946
590,0.0,0.0,0.0,94,2360,1410,-950
591,0.0,0.0,0.0,94,2364,1410,-954
592,0.0,0.0,0.0,94,2368,1410,-958
593,0.0,0.0,0.0,94,2372,1410,-962
594,0.0,0.0,0.5,94,2376,1410,-966
595,0.0,0.0,0.0,94,2380,1410,-970
596,0.0,0.0,0.0,94,2384,1410,-974
597,0.0,0.0,0.0,94,2388,1410,-978
598,0.0,0.0,0.0,94,2392,1410,-982
599,0.0,0.0,0.0,94,2396,1410,-986
600,0.0,0.0,0.0,94,2400,1410,-990
601,1.0,1.0,1.0,95,2404,1425,-979
602,0.0,0.0,0.0,95,2408,1425,-983
603,0.0,0.0,0.0,95,2412,1425,-987
604,0.0,0.0,0.0,95,2416,1425,-991
605,0.0,0.0,0.0,95,2420,1425,-995
606,0.0,0.0,0.0,95,2424,1425,-999
607,1.0,1.0,1.0,96,2428,1440,-988
608,0.0,0.0,0.0,96,2432,1440,-992
609,0.0,0.0,0.0,96,2436,1440,-996
610,1.0,1.0,1.0,97,2440,1455,-985
611,0.0,0.0,0.3333333333333333,97,2444,1455,-989
612,0.0,0.0,0.0,97,2448,1455,-993
613,0.0,0.0,0.0,97,2452,1455,-997
614,0.0,0.0,0.0,97,2456,1455,-1001
615,0.0,0.0,0.0,97,2460,1455,-1005
616,0.0,0.0,0.0,97,2464,1455,-1009
617,1.0,1.0,1.0,98,2468,1470,-998
618,0.0,0.0,0.0,98,2472,1470,-1002
619,0.0,0.0,0.0,98,2476,1470,-1006
620,0.0,0.0,0.0,98,2480,1470,-1010
621,0.0,0.0,0.0,98,2484,1470,-1014
622,0.0,0.0,0.0,98,2488,1470,-1018
623,0.0,0.0,0.0,98,2492,1470,-1022
624,0.0,0.0,0.0,98,2496,1470,-1026
625,0.0,0.0,0.0,98,2500,1470,-1030
626,0.0,1.0,0.6666666666666666,98,2504,1470,-1034
627,0.0,0.0,0.0,98,2508,1470,-1038
628,0.0,0.0,0.0,98,2512,1470,-1042
629,0.0,0.0,0.0,98,2516,1470,-1046
630,0.0,0.0,0.0,98,2520,1470,-1050
631,0.0,0.0,0.3333333333333333,98,2524,1470,-1054
632,0.0,0.0,0.25,98,2528,1470,-1058
633,0.0,0.0,0.0,98,2532,1470,-1062
634,0.0,0.0,0.0,98,2536,1470,-1066
635,0.0,0.0,0.0,98,2540,1470,-1070
636,0.0,0.0,0.0,98,2544,1470,-1074
637,0.0,0.0,0.0,98,2548,1470,-1078
638,0.0,0.0,0.0,98,2552,1470,-1082
639,0.0,0.0,0.25,98,2556,1470,-1086
640,0.0,0.0,0.0,98,2560,1470,-1090
641,0.0,0.0,0.0,98,2564,1470,-1094
642,0.0,0.0,0.0,98,2568,1470,-1098
643,0.0,0.0,0.0,98,2572,1470,-1102
644,0.0,0.0,0.0,98,2576,1470,-1106
645,0.0,0.0,0.0,98,2580,1470,-1110
646,0.0,0.0,0.0,98,2584,1470,-1114
647,0.0,0.0,0.0,98,2588,1470,-1118
648,0.0,0.0,0.0,98,2592,1470,-1122
649,0.0,0.0,0.0,98,2596,1470,-1126
650,0.0,0.0,0.0,98,2600,1470,-1130
651,0.0,0.0,0.0,98,2604,1470,-1134
652,0.0,0.0,0.0,98,2608,1470,-1138
653,0.0,0.0,0.0,98,2612,1470,-1142
654,0.0,0.0,0.0,98,2616,1470,-1146
655,0.0,0.0,0.0,98,2620,1470,-1150
656,1.0,1.0,1.0,99,2624,1485,-1139
657,0.0,0.0,0.0,99,2628,1485,-1143
658,0.0,0.0,0.0,99,2632,1485,-1147
659,0.0,0.0,0.0,99,2636,1485,-1151
660,0.0,0.0,0.0,99,2640,1485,-1155
661,0.0,0.0,0.2,99,2644,1485,-1159
662,1.0,1.0,1.0,100,2648,1500,-1148
663,0.0,0.0,0.2,100,2652,1500,-1152
664,0.0,0.0,0.0,100,2656,1500,-1156
665,0.0,0.0,0.0,100,2660,1500,-1160
666,0.0,0.0,0.0,100,2664,1500,-1164
667,0.0,0.0,0.0,100,2668,1500,-1168
668,1.0,1.0,1.0,101,2672,1515,-1157
669,1.0,1.0,1.0,102,2676,1530,-1146
670,0.0,0.0,0.0,102,2680,1530,-1150
671,0.0,0.0,0.0,102,2684,1530,-1154
672,0.0,0.0,0.0,102,2688,1530,-1158
673,0.0,0.0,0.0,102,2692,1530,-1162
674,0.0,0.0,0.0,102,2696,1530,-1166
675,0.0,0.0,0.0,102,2700,1530,-1170
676,0.0,0.0,0.0,102,2704,1530,-1174
677,1.0,1.0,1.0,103,2708,1545,-1163
678,0.0,0.0,0.0,103,2712,1545,-1167
679,1.0,1.0,1.0,104,2716,1560,-1156
680,0.0,0.0,0.0,104,2720,1560,-1160
681,0.0,0.0,0.0,104,2724,1560,-1164
682,0.0,0.0,0.0,104,2728,1560,-1168
683,0.0,0.0,0.0,104,2732,1560,-1172
684,0.0,0.0,0.0,104,2736,1560,-1176
685,0.0,0.0,0.0,104,2740,1560,-1180
686,0.0,0.0,0.0,104,2744,1560,-1184
687,0.0,0.0,0.0,104,2748,1560,-1188
688,0.0,0.0,0.0,104,2752,1560,-1192
689,0.0,0.0,0.0,104,2756,1560,-1196
690,0.0,0.0,0.0,104,2760,1560,-1200
691,0.0,0.0,0.0,104,2764,1560,-1204
692,0.0,0.0,0.0,104,2768,1560,-1208
693,0.0,0.0,0.0,104,2772,1560,-1212
694,0.0,0.0,0.0,104,2776,1560,-1216
695,0.0,0.0,0.3333333333333333,104,2780,1560,-1220
696,0.0,0.0,0.0,104,2784,1560,-1224
697,0.0,0.0,0.0,104,2788,1560,-1228
698,1.0,0.0,0.25,105,2792,1575,-1217
699,1.0,1.0,1.0,106,2796,1590,-1206
700,0.0,0.0,0.0,106,2800,1590,-1210
701,0.0,0.0,0.0,106,2804,1590,-1214
702,0.0,0.0,0.0,106,2808,1590,-1218
703,0.0,0.0,0.0,106,2812,1590,-1222
704,0.0,0.0,0.0,106,2816,1590,-1226
705,0.0,0.0,0.0,106,2820,1590,-1230
706,0.0,0.0,0.0,106,2824,1590,-1234
707,0.0,0.0,0.0,106,2828,1590,-1238
708,0.0,0.0,0.0,106,2832,1590,-1242
709,0.0,0.0,0.0,106,2836,1590,-1246
710,0.0,0.0,0.0,106,2840,1590,-1250
711,0.0,0.0,0.0,106,2844,1590,-1254
712,0.0,0.0,0.0,106,2848,1590,-1258
713,0.0,0.0,0.0,106,2852,1590,-1262
714,0.0,0.0,0.0,106,2856,1590,-1266
715,0.0,0.0,0.0,106,2860,1590,-1270
716,0.0,0.0,0.0,106,2864,1590,-1274
717,0.0,0.0,0.0,106,2868,1590,-1278
718,0.0,0.0,0.2,106,2872,1590,-1282
719,1.0,1.0,1.0,107,2876,1605,-1271
720,0.0,0.0,0.0,107,2880,1605,-1275
721,0.0,0.0,0.0,107,2884,1605,-1279
722,0.0,0.0,0.0,107,2888,1605,-1283
723,0.0,0.0,0.0,107,2892,1605,-1287
724,0.0,0.0,0.0,107,2896,1605,-1291
725,0.0,0.0,0.0,107,2900,1605,-1295
726,1.0,1.0,1.0,108,2904,1620,-1284
727,1.0,1.0,0.6,109,2908,1635,-1273
728,0.0,1.0,0.75,109,2912,1635,-1277
729,0.0,0.0,0.0,109,2916,1635,-1281
730,0.0,0.0,0.0,109,2920,1635,-1285
731,1.0,1.0,1.0,110,2924,1650,-1274
732,0.0,0.0,0.0,110,2928,1650,-1278
733,0.0,0.0,0.0,110,2932,1650,-1282
734,0.0,0.0,0.4,110,2936,1650,-1286
735,1.0,1.0,1.0,111,2940,1665,-1275
736,0.0,0.0,0.0,111,2944,1665,-1279
737,0.0,0.0,0.0,111,2948,1665,-1283
738,0.0,0.0,0.0,111,2952,1665,-1287
739,0.0,0.0,0.0,111,2956,1665,-1291
740,0.0,0.0,0.0,111,2960,1665,-1295
741,0.0,0.0,0.0,111,2964,1665,-1299
742,0.0,0.0,0.3333333333333333,111,2968,1665,-1303
743,0.0,0.0,0.0,111,2972,1665,-1307
744,1.0,1.0,1.0,112,2976,1680,-1296
745,0.0,0.0,0.0,112,2980,1680,-1300
746,0.0,0.0,0.25,112,2984,1680,-1304
747,0.0,0.0,0.0,112,2988,1680,-1308
748,1.0,1.0,1.0,113,2992,1695,-1297
749,0.0,0.0,0.0,113,2996,1695,-1301
750,0.0,0.0,0.0,113,3000,1695,-1305
751,0.0,0.0,0.0,113,3004,1695,-1309
752,0.0,0.0,0.0,113,3008,1695,-1313
753,0.0,0.0,0.5,113,3012,1695,-1317
754,0.0,0.0,0.0,113,3016,1695,-1321
755,1.0,0.0,0.3333333333333333,114,3020,1710,-1310
756,0.0,0.0,0.0,114,3024,1710,-1314
757,0.0,0.0,0.0,114,3028,1710,-1318
758,0.0,0.0,0.0,114,3032,1710,-1322
759,1.0,1.0,1.0,115,3036,1725,-1311
760,0.0,0.0,0.0,115,3040,1725,-1315
761,0.0,0.0,0.0,115,3044,1725,-1319
762,0.0,0.0,0.0,115,3048,1725,-1323
763,0.0,0.0,0.0,115,3052,1725,-1327
764,0.0,0.0,0.0,115,3056,1725,-1331
765,0.0,0.0,0.3333333333333333,115,3060,1725,-1335
766,0.0,0.0,0.0,115,3064,1725,-1339
767,0.0,0.0,0.0,115,3068,1725,-1343
768,0.0,0.0,0.0,115,3072,1725,-1347
769,0.0,0.0,0.0,115,3076,1725,-1351
770,0.0,0.0,0.4,115,3080,1725,-1355
771,0.0,0.0,0.0,115,3084,1725,-1359
772,0.0,0.0,0.0,115,3088,1725,-1363
773,0.0,0.0,0.0,115,3092,1725,-1367
774,0.0,0.0,0.0,115,3096,1725,-1371
775,1.0,1.0,1.0,116,3100,1740,-1360
776,0.0,0.0,0.0,116,3104,1740,-1364
777,0.0,0.0,0.0,116,3108,1740,-1368
778,0.0,0.0,0.0,116,3112,1740,-1372
779,0.0,0.0,0.0,116,3116,1740,-1376
780,0.0,0.0,0.0,116,3120,1740,-1380
781,0.0,0.0,0.0,116,3124,1740,-1384
782,0.0,0.0,0.0,116,3128,1740,-1388
783,0.0,0.0,0.0,116,3132,1740,-1392
784,0.0,0.0,0.0,116,3136,1740,-1396
785,0.0,0.0,0.0,116,3140,1740,-1400
786,0.0,0.0,0.0,116,3144,1740,-1404
787,0.0,0.0,0.0,116,3148,1740,-1408
788,0.0,0.0,0.0,116,3152,1740,-1412
789,0.0,0.0,0.0,116,3156,1740,-1416
790,0.0,0.0,0.0,116,3160,1740,-1420
791,0.0,0.0,0.0,116,3164,1740,-1424
792,0.0,0.0,0.0,116,3168,1740,-1428
793,0.0,0.0,0.0,116,3172,1740,-1432
794,0.0,0.0,0.0,116,3176,1740,-1436
795,1.0,1.0,0.6666666666666666,117,3180,1755,-1425
796,0.0,0.0,0.0,117,3184,1755,-1429
797,0.0,0.0,0.0,117,3188,1755,-1433
798,0.0,0.0,0.0,117,3192,1755,-1437
799,0.0,0.0,0.0,117,3196,1755,-1441
800,0.0,0.0,0.0,117,3200,1755,-1445
801,0.0,0.0,0.0,117,3204,1755,-1449
802,0.0,0.0,0.0,117,3208,1755,-1453
803,0.0,0.0,0.0,117,3212,1755,-1457
804,0.0,0.0,0.0,117,3216,1755,-1461
805,0.0,0.0,0.0,117,3220,1755,-1465
806,0.0,0.0,0.0,117,3224,1755,-1469
807,1.0,1.0,0.6666666666666666,118,3228,1770,-1458
808,0.0,0.0,0.0,118,3232,1770,-1462
809,0.0,0.0,0.0,118,3236,1770,-1466
810,0.0,0.0,0.0,118,3240,1770,-1470
811,1.0,0.0,0.5,119,3244,1785,-1459
812,0.0,0.0,0.0,119,3248,1785,-1463
813,0.0,0.0,0.0,119,3252,1785,-1467
814,0.0,0.0,0.0,119,3256,1785,-1471
815,0.0,0.0,0.0,119,3260,1785,-1475
816,0.0,0.0,0.0,119,3264,1785,-1479
817,1.0,1.0,1.0,120,3268,1800,-1468
818,1.0,1.0,1.0,121,3272,1815,-1457
819,0.0,0.0,0.0,121,3276,1815,-1461
820,1.0,1.0,1.0,122,3280,1830,-1450
821,0.0,0.0,0.0,122,3284,1830,-1454
822,0.0,0.0,0.0,122,3288,1830,-1458
823,0.0,0.0,0.0,122,3292,1830,-1462
824,0.0,0.0,0.0,122,3296,1830,-1466
825,0.0,0.0,0.0,122,3300,1830,-1470
826,1.0,1.0,1.0,123,3304,1845,-1459
827,0.0,0.0,0.3333333333333333,123,3308,1845,-1463
828,0.0,0.0,0.0,123,3312,1845,-1467
829,0.0,0.0,0.0,123,3316,1845,-1471
830,0.0,0.0,0.0,123,3320,1845,-1475
831,0.0,0.0,0.0,123,3324,1845,-1479
832,0.0,0.0,0.0,123,3328,1845,-1483
833,0.0,0.0,0.0,123,3332,1845,-1487
834,0.0,0.0,0.0,123,3336,1845,-1491
835,0.0,0.0,0.0,123,3340,1845,-1495
836,0.0,0.0,0.0,123,3344,1845,-1499
837,0.0,0.0,0.0,123,3348,1845,-1503
838,0.0,0.0,0.0,123,3352,1845,-1507
839,0.0,0.0,0.0,123,3356,1845,-1511
840,0.0,0.0,0.0,123,3360,1845,-1515
841,0.0,0.0,0.0,123,3364,1845,-1519
842,0.0,0.0,0.0,123,3368,1845,-1523
843,0.0,0.0,0.0,123,3372,1845,-1527
844,1.0,1.0,1.0,124,3376,1860,-1516
845,0.0,0.0,0.0,124,3380,1860,-1520
846,0.0,0.0,0.0,124,3384,1860,-1524
847,0.0,0.0,0.0,124,3388,1860,-1528
848,0.0,0.0,0.0,124,3392,1860,-1532
849,0.0,0.0,0.0,124,3396,1860,-1536
850,0.0,0.0,0.0,124,3400,1860,-1540
851,1.0,1.0,1.0,125,3404,1875,-1529
852,0.0,0.0,0.0,125,3408,1875,-1533
853,1.0,1.0,1.0,126,3412,1890,-1522
854,0.0,0.0,0.0,126,3416,1890,-1526
855,0.0,0.0,0.0,126,3420,1890,-1530
856,0.0,0.0,0.0,126,3424,1890,-1534
857,1.0,1.0,1.0,127,3428,1905,-1523
858,0.0,0.0,0.0,127,3432,1905,-1527
859,0.0,0.0,0.0,127,3436,1905,-1531
860,0.0,0.0,0.0,127,3440,1905,-1535
861,0.0,0.0,0.0,127,3444,1905,-1539
862,0.0,0.0,0.0,127,3448,1905,-1543
863,1.0,1.0,1.0,128,3452,1920,-1532
864,0.0,0.0,0.0,128,3456,1920,-1536
865,0.0,0.0,0.0,128,3460,1920,-1540
866,0.0,0.0,0.0,128,3464,1920,-1544
867,0.0,0.0,0.0,128,3468,1920,-1548
868,0.0,0.0,0.0,128,3472,1920,-1552
869,0.0,0.0,0.0,128,3476,1920,-1556
870,0.0,0.0,0.0,128,3480,1920,-1560
871,0.0,0.0,0.0,128,3484,1920,-1564
872,0.0,0.0,0.0,128,3488,1920,-1568
873,0.0,0.0,0.0,128,3492,1920,-1572
874,0.0,0.0,0.0,128,3496,1920,-1576
875,1.0,1.0,1.0,129,3500,1935,-1565
876,1.0,1.0,1.0,130,3504,1950,-1554
877,0.0,0.0,0.0,130,3508,1950,-1558
878,0.0,0.0,0.0,130,3512,1950,-1562
879,0.0,0.0,0.0,130,3516,1950,-1566
880,0.0,0.0,0.0,130,3520,1950,-1570
881,1.0,1.0,1.0,131,3524,1965,-1559
882,0.0,0.0,0.2,131,3528,1965,-1563
883,0.0,0.0,0.0,131,3532,1965,-1567
884,0.0,0.0,0.0,131,3536,1965,-1571
885,0.0,0.0,0.0,131,3540,1965,-1575
886,0.0,0.0,0.0,131,3544,1965,-1579
887,0.0,0.0,0.0,131,3548,1965,-1583
888,0.0,0.0,0.0,131,3552,1965,-1587
889,0.0,0.0,0.0,131,3556,1965,-1591
890,0.0,0.0,0.0,131,3560,1965,-1595
891,0.0,0.0,0.0,131,3564,1965,-1599
892,0.0,0.0,0.0,131,3568,1965,-1603
893,0.0,0.0,0.0,131,3572,1965,-1607
894,0.0,0.0,0.0,131,3576,1965,-1611
895,0.0,0.0,0.0,131,3580,1965,-1615
896,0.0,1.0,0.6666666666666666,131,3584,1965,-1619
897,0.0,0.0,0.0,131,3588,1965,-1623
898,1.0,1.0,1.0,132,3592,1980,-1612
899,0.0,0.0,0.0,132,3596,1980,-1616
900,0.0,0.0,0.2,132,3600,1980,-1620
901,1.0,0.0,0.4,133,3604,1995,-1609
902,0.0,0.0,0.0,133,3608,1995,-1613
903,0.0,0.0,0.0,133,3612,1995,-1617
904,0.0,0.0,0.0,133,3616,1995,-1621
905,0.0,0.0,0.0,133,3620,1995,-1625
906,0.0,0.0,0.0,133,3624,1995,-1629
907,0.0,0.0,0.0,133,3628,1995,-1633
908,0.0,0.0,0.0,133,3632,1995,-1637
909,1.0,1.0,1.0,134,3636,2010,-1626
910,0.0,0.0,0.0,134,3640,2010,-1630
911,0.0,0.0,0.0,134,3644,2010,-1634
912,0.0,0.0,0.0,134,3648,2010,-1638
913,0.0,0.0,0.0,134,3652,2010,-1642
914,1.0,0.0,0.4,135,3656,2025,-1631
915,1.0,1.0,1.0,136,3660,2040,-1620
916,0.0,0.0,0.0,136,3664,2040,-1624
917,0.0,0.0,0.0,136,3668,2040,-1628
918,0.0,0.0,0.0,136,3672,2040,-1632
919,0.0,0.0,0.0,136,3676,2040,-1636
920,0.0,0.0,0.0,136,3680,2040,-1640
921,0.0,0.0,0.0,136,3684,2040,-1644
922,0.0,0.0,0.0,136,3688,2040,-1648
923,0.0,1.0,0.6,136,3692,2040,-1652
924,1.0,1.0,1.0,137,3696,2055,-1641
925,0.0,0.0,0.0,137,3700,2055,-1645
926,0.0,0.0,0.0,137,3704,2055,-1649
927,0.0,0.0,0.0,137,3708,2055,-1653
928,0.0,0.0,0.0,137,3712,2055,-1657
929,0.0,0.0,0.0,137,3716,2055,-1661
930,1.0,1.0,1.0,138,3720,2070,-1650
931,0.0,0.0,0.0,138,3724,2070,-1654
932,0.0,0.0,0.0,138,3728,2070,-1658
933,0.0,0.0,0.0,138,3732,2070,-1662
934,0.0,0.0,0.0,138,3736,2070,-1666
935,0.0,0.0,0.0,138,3740,2070,-1670
936,0.0,0.0,0.0,138,3744,2070,-1674
937,0.0,0.0,0.0,138,3748,2070,-1678
938,0.0,0.0,0.3333333333333333,138,3752,2070,-1682
939,0.0,0.0,0.0,138,3756,2070,-1686
940,0.0,0.0,0.0,138,3760,2070,-1690
941,1.0,1.0,1.0,139,3764,2085,-1679
942,0.0,0.0,0.0,139,3768,2085,-1683
943,0.0,0.0,0.0,139,3772,2085,-1687
944,0.0,0.0,0.0,139,3776,2085,-1691
945,0.0,0.0,0.0,139,3780,2085,-1695
946,0.0,0.0,0.0,139,3784,2085,-1699
947,0.0,0.0,0.0,139,3788,2085,-1703
948,0.0,0.0,0.0,139,3792,2085,-1707
949,0.0,0.0,0.0,139,3796,2085,-1711
950,0.0,0.0,0.0,139,3800,2085,-1715
951,1.0,1.0,1.0,140,3804,2100,-1704
952,0.0,0.0,0.0,140,3808,2100,-1708
953,0.0,0.0,0.0,140,3812,2100,-1712
954,0.0,0.0,0.0,140,3816,2100,-1716
955,1.0,0.0,0.3333333333333333,141,3820,2115,-1705
956,0.0,0.0,0.0,141,3824,2115,-1709
957,0.0,0.0,0.0,141,3828,2115,-1713
958,1.0,1.0,1.0,142,3832,2130,-1702
959,0.0,0.0,0.0,142,3836,2130,-1706
960,0.0,0.0,0.0,142,3840,2130,-1710
961,0.0,0.0,0.0,142,3844,2130,-1714
962,0.0,0.0,0.0,142,3848,2130,-1718
963,0.0,0.0,0.0,142,3852,2130,-1722
964,0.0,0.0,0.0,142,3856,2130,-1726
965,0.0,0.0,0.3333333333333333,142,3860,2130,-1730
966,0.0,0.0,0.0,142,3864,2130,-1734
967,0.0,0.0,0.0,142,3868,2130,-1738
968,0.0,0.0,0.0,142,3872,2130,-1742
969,0.0,0.0,0.0,142,3876,2130,-1746
970,0.0,0.0,0.0,142,3880,2130,-1750
971,0.0,0.0,0.0,142,3884,2130,-1754
972,0.0,0.0,0.0,142,3888,2130,-1758
973,0.0,0.0,0.5,142,3892,2130,-1762
974,0.0,0.0,0.0,142,3896,2130,-1766
975,1.0,1.0,1.0,143,3900,2145,-1755
976,0.0,0.0,0.0,143,3904,2145,-1759
977,1.0,1.0,1.0,144,3908,2160,-1748
978,1.0,1.0,1.0,145,3912,2175,-1737
979,0.0,0.0,0.0,145,3916,2175,-1741
980,1.0,1.0,1.0,146,3920,2190,-1730
981,0.0,0.0,0.5,146,3924,2190,-1734
982,0.0,0.0,0.0,146,3928,2190,-1738
983,0.0,0.0,0.0,146,3932,2190,-1742
984,0.0,0.0,0.0,146,3936,2190,-1746
985,0.0,0.0,0.0,146,3940,2190,-1750
986,0.0,0.0,0.0,146,3944,2190,-1754
987,0.0,0.0,0.0,146,3948,2190,-1758
988,0.0,0.0,0.0,146,3952,2190,-1762
989,0.0,0.0,0.0,146,3956,2190,-1766
990,0.0,0.0,0.0,146,3960,2190,-1770
991,0.0,0.0,0.0,146,3964,2190,-1774
992,0.0,0.0,0.0,146,3968,2190,-1778
993,1.0,1.0,1.0,147,3972,2205,-1767
994,0.0,0.0,0.0,147,3976,2205,-1771
995,0.0,0.0,0.0,147,3980,2205,-1775
996,0.0,0.0,0.0,147,3984,2205,-1779
997,0.0,0.0,0.0,147,3988,2205,-1783
998,0.0,0.0,0.0,147,3992,2205,-1787
999,1.0,1.0,1.0,148,3996,2220,-1776
1000,0.0,0.0,0.0,148,4000,2220,-1780
1001,0.0,0.0,0.0,148,4004,2220,-1784
1002,0.0,0.0,0.0,148,4008,2220,-1788
1003,0.0,0.0,0.0,148,4012,2220,-1792
1004,0.0,0.0,0.0,148,4016,2220,-1796
1005,1.0,1.0,1.0,149,4020,2235,-1785
1006,1.0,1.0,1.0,150,4024,2250,-1774
1007,0.0,0.0,0.0,150,4028,2250,-1778
1008,0.0,0.0,0.0,150,4032,2250,-1782
1009,0.0,0.0,0.0,150,4036,2250,-1786
1010,1.0,1.0,1.0,151,4040,2265,-1775
1011,0.0,0.0,0.0,151,4044,2265,-1779
1012,0.0,0.0,0.2,151,4048,2265,-1783
1013,0.0,0.0,0.0,151,4052,2265,-1787
1014,0.0,0.0,0.4,151,4056,2265,-1791
1015,0.0,0.0,0.0,151,4060,2265,-1795
1016,0.0,0.0,0.0,151,4064,2265,-1799
1017,0.0,0.0,0.0,151,4068,2265,-1803
1018,0.0,0.0,0.0,151,4072,2265,-1807
1019,0.0,0.0,0.0,151,4076,2265,-1811
1020,1.0,1.0,1.0,152,4080,2280,-1800
1021,1.0,1.0,1.0,153,4084,2295,-1789
1022,0.0,0.0,0.4,153,4088,2295,-1793
1023,0.0,0.0,0.0,153,4092,2295,-1797
1024,0.0,0.0,0.0,153,4096,2295,-1801
1025,0.0,0.0,0.0,153,4100,2295,-1805
1026,0.0,0.0,0.0,153,4104,2295,-1809
1027,0.0,0.0,0.25,153,4108,2295,-1813
1028,1.0,1.0,1.0,154,4112,2310,-1802
1029,1.0,1.0,1.0,155,4116,2325,-1791
1030,0.0,0.0,0.0,155,4120,2325,-1795
1031,1.0,1.0,1.0,156,4124,2340,-1784
1032,0.0,0.0,0.0,156,4128,2340,-1788
1033,0.0,0.0,0.0,156,4132,2340,-1792
1034,1.0,1.0,1.0,157,4136,2355,-1781
1035,0.0,0.0,0.0,157,4140,2355,-1785
1036,0.0,0.0,0.0,157,4144,2355,-1789
1037,0.0,0.0,0.0,157,4148,2355,-1793
1038,0.0,0.0,0.0,157,4152,2355,-1797
1039,0.0,0.0,0.0,157,4156,2355,-1801
1040,0.0,0.0,0.0,157,4160,2355,-1805
1041,0.0,0.0,0.0,157,4164,2355,-1809
1042,0.0,0.0,0.0,157,4168,2355,-1813
1043,0.0,0.0,0.0,157,4172,2355,-1817
1044,0.0,0.0,0.0,157,4176,2355,-1821
1045,0.0,1.0,0.6666666666666666,157,4180,2355,-1825
1046,1.0,1.0,1.0,158,4184,2370,-1814
1047,1.0,0.0,0.25,159,4188,2385,-1803
1048,1.0,1.0,1.0,160,4192,2400,-1792
1049,0.0,0.0,0.0,160,4196,2400,-1796
1050,0.0,0.0,0.0,160,4200,2400,-1800
1051,0.0,0.0,0.0,160,4204,2400,-1804
1052,0.0,0.0,0.0,160,4208,2400,-1808
1053,0.0,0.0,0.0,160,4212,2400,-1812
1054,0.0,0.0,0.0,160,4216,2400,-1816
1055,0.0,0.0,0.0,160,4220,2400,-1820
1056,0.0,0.0,0.0,160,4224,2400,-1824
1057,0.0,0.0,0.0,160,4228,2400,-1828
1058,0.0,0.0,0.0,160,4232,2400,-1832
1059,1.0,1.0,1.0,161,4236,2415,-1821
1060,0.0,0.0,0.0,161,4240,2415,-1825
1061,0.0,0.0,0.0,161,4244,2415,-1829
1062,0.0,0.0,0.0,161,4248,2415,-1833
1063,0.0,0.0,0.0,161,4252,2415,-1837
1064,1.0,1.0,1.0,162,4256,2430,-1826
1065,0.0,0.0,0.0,162,4260,2430,-1830
1066,0.0,0.0,0.0,162,4264,2430,-1834
1067,0.0,0.0,0.0,162,4268,2430,-1838
1068,0.0,0.0,0.0,162,4272,2430,-1842
1069,0.0,0.0,0.0,162,4276,2430,-1846
1070,0.0,0.0,0.0,162,4280,2430,-1850
1071,1.0,1.0,1.0,163,4284,2445,-1839
1072,0.0,0.0,0.0,163,4288,2445,-1843
1073,1.0,1.0,1.0,164,4292,2460,-1832
1074,1.0,1.0,1.0,165,4296,2475,-1821
1075,0.0,0.0,0.0,165,4300,2475,-1825
1076,1.0,1.0,1.0,166,4304,2490,-1814
1077,0.0,0.0,0.0,166,4308,2490,-1818
1078,0.0,0.0,0.0,166,4312,2490,-1822
1079,0.0,0.0,0.0,166,4316,2490,-1826
1080,1.0,1.0,1.0,167,4320,2505,-1815
1081,0.0,0.0,0.2,167,4324,2505,-1819
1082,1.0,1.0,0.6666666666666666,168,4328,2520,-1808
1083,0.0,0.0,0.0,168,4332,2520,-1812
1084,0.0,0.0,0.0,168,4336,2520,-1816
1085,0.0,0.0,0.0,168,4340,2520,-1820
1086,0.0,0.0,0.2,168,4344,2520,-1824
1087,0.0,0.0,0.0,168,4348,2520,-1828
1088,0.0,0.0,0.0,168,4352,2520,-1832
1089,0.0,0.0,0.0,168,4356,2520,-1836
1090,1.0,1.0,1.0,169,4360,2535,-1825
1091,0.0,0.0,0.0,169,4364,2535,-1829
1092,1.0,1.0,1.0,170,4368,2550,-1818
1093,1.0,1.0,1.0,171,4372,2565,-1807
1094,0.0,0.0,0.0,171,4376,2565,-1811
1095,0.0,0.0,0.0,171,4380,2565,-1815
1096,0.0,0.0,0.0,171,4384,2565,-1819
1097,0.0,0.0,0.0,171,4388,2565,-1823
1098,1.0,1.0,1.0,172,4392,2580,-1812
1099,0.0,0.0,0.0,172,4396,2580,-1816
1100,1.0,1.0,1.0,173,4400,2595,-1805
1101,1.0,0.0,0.5,174,4404,2610,-1794
1102,0.0,0.0,0.0,174,4408,2610,-1798
1103,0.0,0.0,0.0,174,4412,2610,-1802
1104,0.0,0.0,0.0,174,4416,2610,-1806
1105,0.0,0.0,0.0,174,4420,2610,-1810
1106,0.0,0.0,0.0,174,4424,2610,-1814
1107,0.0,0.0,0.0,174,4428,2610,-1818
1108,0.0,0.0,0.0,174,4432,2610,-1822
1109,0.0,0.0,0.0,174,4436,2610,-1826
1110,0.0,0.0,0.0,174,4440,2610,-1830
