index,actual,predicted,probability,cumul_pos
6844,1.0,1.0,1.0,828
6853,1.0,1.0,1.0,829
6856,1.0,1.0,1.0,830
6860,1.0,1.0,1.0,831
6869,1.0,1.0,1.0,832
6871,1.0,1.0,1.0,833
6885,1.0,1.0,1.0,834
6887,1.0,1.0,1.0,835
6903,1.0,1.0,1.0,836
6908,1.0,1.0,1.0,837
6945,1.0,1.0,1.0,838
6957,1.0,1.0,1.0,839
6968,1.0,1.0,1.0,840
6976,1.0,1.0,1.0,841
6979,1.0,1.0,1.0,842
6985,1.0,1.0,1.0,843
6986,1.0,1.0,1.0,844
7000,1.0,1.0,1.0,845
7001,1.0,1.0,1.0,846
7019,1.0,1.0,1.0,847
7020,1.0,1.0,1.0,848
7022,1.0,1.0,1.0,849
7041,1.0,1.0,1.0,850
7047,1.0,1.0,1.0,851
7081,1.0,1.0,1.0,852
7087,1.0,1.0,1.0,853
7099,1.0,1.0,1.0,854
7102,1.0,1.0,1.0,855
7103,1.0,1.0,1.0,856
7105,1.0,1.0,1.0,857
7110,1.0,1.0,1.0,858
7115,1.0,1.0,1.0,859
7122,1.0,1.0,1.0,860
7124,1.0,1.0,1.0,861
7127,1.0,1.0,1.0,862
7136,1.0,1.0,1.0,863
7142,1.0,1.0,1.0,864
7143,1.0,1.0,1.0,865
7144,1.0,1.0,1.0,866
7149,1.0,1.0,1.0,867
7153,1.0,1.0,1.0,868
7163,1.0,1.0,1.0,869
7172,1.0,1.0,1.0,870
7188,1.0,1.0,1.0,871
7189,1.0,1.0,1.0,872
7194,1.0,1.0,1.0,873
7197,1.0,1.0,1.0,874
7203,1.0,1.0,1.0,875
7212,1.0,1.0,1.0,876
7231,1.0,1.0,1.0,877
7233,1.0,1.0,1.0,878
7245,1.0,1.0,1.0,879
7258,1.0,1.0,1.0,880
7270,1.0,1.0,1.0,881
7275,1.0,1.0,1.0,882
7283,1.0,1.0,1.0,883
7290,1.0,1.0,1.0,884
7299,1.0,1.0,1.0,885
7304,1.0,1.0,1.0,886
7306,1.0,1.0,1.0,887
7310,1.0,1.0,1.0,888
7313,1.0,1.0,1.0,889
7317,1.0,1.0,1.0,890
7319,1.0,1.0,1.0,891
7321,1.0,1.0,1.0,892
7347,1.0,1.0,1.0,893
7354,1.0,1.0,1.0,894
7356,1.0,1.0,1.0,895
7366,1.0,1.0,1.0,896
7384,1.0,1.0,1.0,897
7385,1.0,1.0,1.0,898
7386,1.0,1.0,1.0,899
7398,1.0,1.0,1.0,900
7406,1.0,1.0,1.0,901
7416,1.0,1.0,1.0,902
7425,1.0,1.0,1.0,903
7431,1.0,1.0,1.0,904
7432,1.0,1.0,1.0,905
7435,1.0,1.0,1.0,906
7440,1.0,1.0,1.0,907
7446,1.0,1.0,1.0,908
7451,1.0,1.0,1.0,909
7458,1.0,1.0,1.0,910
7460,1.0,1.0,1.0,911
7472,1.0,1.0,1.0,912
7484,1.0,1.0,1.0,913
7485,1.0,1.0,1.0,914
7487,1.0,1.0,1.0,915
7490,1.0,1.0,1.0,916
7493,1.0,1.0,1.0,917
7502,1.0,1.0,1.0,918
7514,1.0,1.0,1.0,919
7523,1.0,1.0,1.0,920
7524,1.0,1.0,1.0,921
7531,1.0,1.0,1.0,922
7539,1.0,1.0,1.0,923
7544,1.0,1.0,1.0,924
7550,1.0,1.0,1.0,925
7551,1.0,1.0,1.0,926
7573,1.0,1.0,1.0,927
7581,1.0,1.0,1.0,928
7583,1.0,1.0,1.0,929
7595,1.0,1.0,1.0,930
7596,1.0,1.0,1.0,931
7598,1.0,1.0,1.0,932
7602,1.0,1.0,1.0,933
7623,1.0,1.0,1.0,934
7629,1.0,1.0,1.0,935
7638,1.0,1.0,1.0,936
7641,1.0,1.0,1.0,937
7642,1.0,1.0,1.0,938
7649,1.0,1.0,1.0,939
7652,1.0,1.0,1.0,940
7681,1.0,1.0,1.0,941
7686,1.0,1.0,1.0,942
7687,1.0,1.0,1.0,943
7692,1.0,1.0,1.0,944
7698,1.0,1.0,1.0,945
7709,1.0,1.0,1.0,946
7717,1.0,1.0,1.0,947
7726,1.0,1.0,1.0,948
7732,1.0,1.0,1.0,949
7733,1.0,1.0,1.0,950
7740,1.0,1.0,1.0,951
7742,1.0,1.0,1.0,952
7750,1.0,1.0,1.0,953
7757,1.0,1.0,1.0,954
7780,1.0,1.0,1.0,955
7803,1.0,1.0,1.0,956
7805,1.0,1.0,1.0,957
7809,1.0,1.0,1.0,958
7811,1.0,1.0,1.0,959
7816,1.0,1.0,1.0,960
7821,1.0,1.0,1.0,961
7828,1.0,1.0,1.0,962
7829,1.0,1.0,1.0,963
7831,1.0,1.0,1.0,964
7838,1.0,1.0,1.0,965
7839,1.0,1.0,1.0,966
7844,1.0,1.0,1.0,967
7846,1.0,1.0,1.0,968
7853,1.0,1.0,1.0,969
7859,1.0,1.0,1.0,970
7865,1.0,1.0,1.0,971
7870,1.0,1.0,1.0,972
7885,1.0,1.0,1.0,973
7896,1.0,1.0,1.0,974
7899,1.0,1.0,1.0,975
7900,1.0,1.0,1.0,976
7915,1.0,1.0,1.0,977
7927,1.0,1.0,1.0,978
7929,1.0,1.0,1.0,979
7932,1.0,1.0,1.0,980
7937,1.0,1.0,1.0,981
7946,1.0,1.0,1.0,982
7952,1.0,1.0,1.0,983
7975,1.0,1.0,1.0,984
7989,1.0,1.0,1.0,985
8002,1.0,1.0,1.0,986
8010,1.0,1.0,1.0,987
8014,1.0,1.0,1.0,988
8019,1.0,1.0,1.0,989
8045,1.0,1.0,1.0,990
8049,1.0,1.0,1.0,991
8054,1.0,1.0,1.0,992
8055,1.0,1.0,1.0,993
8063,1.0,1.0,1.0,994
8068,1.0,1.0,1.0,995
8073,1.0,1.0,1.0,996
8083,1.0,1.0,1.0,997
8089,1.0,1.0,1.0,998
8109,1.0,1.0,1.0,999
8111,1.0,1.0,1.0,1000
8118,1.0,1.0,1.0,1001
8119,1.0,1.0,1.0,1002
8129,1.0,1.0,1.0,1003
8158,1.0,1.0,1.0,1004
8160,1.0,1.0,1.0,1005
8171,1.0,1.0,1.0,1006
8187,1.0,1.0,1.0,1007
8203,1.0,1.0,1.0,1008
8208,1.0,1.0,1.0,1009
8216,1.0,1.0,1.0,1010
8243,1.0,1.0,1.0,1011
8245,1.0,1.0,1.0,1012
8261,1.0,1.0,1.0,1013
8265,1.0,1.0,1.0,1014
8276,1.0,1.0,1.0,1015
8277,1.0,1.0,1.0,1016
8289,1.0,1.0,1.0,1017
8305,1.0,1.0,1.0,1018
8312,1.0,1.0,1.0,1019
8321,1.0,1.0,1.0,1020
8322,1.0,1.0,1.0,1021
8356,1.0,1.0,1.0,1022
8362,1.0,1.0,1.0,1023
8406,1.0,1.0,1.0,1024
8408,1.0,1.0,1.0,1025
8419,1.0,1.0,1.0,1026
8436,1.0,1.0,1.0,1027
8442,1.0,1.0,1.0,1028
8446,1.0,1.0,1.0,1029
8457,1.0,1.0,1.0,1030
8459,1.0,1.0,1.0,1031
8461,1.0,1.0,1.0,1032
8462,1.0,1.0,1.0,1033
8489,1.0,1.0,1.0,1034
8491,1.0,1.0,1.0,1035
8499,1.0,1.0,1.0,1036
8501,1.0,1.0,1.0,1037
8515,1.0,1.0,1.0,1038
8521,1.0,1.0,1.0,1039
8525,1.0,1.0,1.0,1040
8544,1.0,1.0,1.0,1041
8546,1.0,1.0,1.0,1042
8549,1.0,1.0,1.0,1043
8553,1.0,1.0,1.0,1044
8567,1.0,1.0,1.0,1045
8569,1.0,1.0,1.0,1046
8577,1.0,1.0,1.0,1047
8584,1.0,1.0,1.0,1048
8587,1.0,1.0,1.0,1049
8615,1.0,1.0,1.0,1050
8619,1.0,1.0,1.0,1051
8620,1.0,1.0,1.0,1052
8623,1.0,1.0,1.0,1053
8627,1.0,1.0,1.0,1054
8636,1.0,1.0,1.0,1055
8638,1.0,1.0,1.0,1056
8640,1.0,1.0,1.0,1057
8657,1.0,1.0,1.0,1058
8658,1.0,1.0,1.0,1059
8661,1.0,1.0,1.0,1060
8671,1.0,1.0,1.0,1061
8673,1.0,1.0,1.0,1062
8674,1.0,1.0,1.0,1063
8675,1.0,1.0,1.0,1064
8676,1.0,1.0,1.0,1065
8679,1.0,1.0,1.0,1066
8685,1.0,1.0,1.0,1067
8692,1.0,1.0,1.0,1068
8693,1.0,1.0,1.0,1069
8697,1.0,1.0,1.0,1070
8727,1.0,1.0,1.0,1071
8748,1.0,1.0,1.0,1072
8770,1.0,1.0,1.0,1073
8774,1.0,1.0,1.0,1074
8776,1.0,1.0,1.0,1075
8778,1.0,1.0,1.0,1076
8783,1.0,1.0,1.0,1077
8793,1.0,1.0,1.0,1078
8798,1.0,1.0,1.0,1079
8811,1.0,1.0,1.0,1080
8814,1.0,1.0,1.0,1081
8818,1.0,1.0,1.0,1082
8820,1.0,1.0,1.0,1083
8824,1.0,1.0,1.0,1084
8826,1.0,1.0,1.0,1085
8833,1.0,1.0,1.0,1086
8834,1.0,1.0,1.0,1087
8845,1.0,1.0,1.0,1088
8859,1.0,1.0,1.0,1089
8861,1.0,1.0,1.0,1090
8863,1.0,1.0,1.0,1091
8875,1.0,1.0,1.0,1092
8884,1.0,1.0,1.0,1093
8886,1.0,1.0,1.0,1094
8891,1.0,1.0,1.0,1095
8908,1.0,1.0,1.0,1096
8912,1.0,1.0,1.0,1097
8914,1.0,1.0,1.0,1098
8918,1.0,1.0,1.0,1099
8919,1.0,1.0,1.0,1100
8926,1.0,1.0,1.0,1101
8930,1.0,1.0,1.0,1102
8934,1.0,1.0,1.0,1103
8945,1.0,1.0,1.0,1104
8980,1.0,1.0,1.0,1105
9003,1.0,1.0,1.0,1106
9017,1.0,1.0,1.0,1107
9020,1.0,1.0,1.0,1108
9021,1.0,1.0,1.0,1109
9022,1.0,1.0,1.0,1110
9023,1.0,1.0,1.0,1111
9028,1.0,1.0,1.0,1112
9037,1.0,1.0,1.0,1113
9043,1.0,1.0,1.0,1114
9045,1.0,1.0,1.0,1115
9046,1.0,1.0,1.0,1116
9061,1.0,1.0,1.0,1117
9062,1.0,1.0,1.0,1118
9064,1.0,1.0,1.0,1119
9065,1.0,1.0,1.0,1120
9067,1.0,1.0,1.0,1121
9080,1.0,1.0,1.0,1122
9084,1.0,1.0,1.0,1123
9090,1.0,1.0,1.0,1124
9092,1.0,1.0,1.0,1125
9093,1.0,1.0,1.0,1126
9107,1.0,1.0,1.0,1127
9111,1.0,1.0,1.0,1128
9112,1.0,1.0,1.0,1129
9116,1.0,1.0,1.0,1130
9121,1.0,1.0,1.0,1131
9130,1.0,1.0,1.0,1132
9139,1.0,1.0,1.0,1133
9153,1.0,1.0,1.0,1134
9157,1.0,1.0,1.0,1135
9159,1.0,1.0,1.0,1136
9173,1.0,1.0,1.0,1137
9180,1.0,1.0,1.0,1138
9185,1.0,1.0,1.0,1139
9187,1.0,1.0,1.0,1140
9199,1.0,1.0,1.0,1141
9200,1.0,1.0,1.0,1142
9202,1.0,1.0,1.0,1143
9212,1.0,1.0,1.0,1144
9219,1.0,1.0,1.0,1145
9232,1.0,1.0,1.0,1146
9237,1.0,1.0,1.0,1147
9240,1.0,1.0,1.0,1148
9243,1.0,1.0,1.0,1149
9249,1.0,1.0,1.0,1150
9250,1.0,1.0,1.0,1151
9257,1.0,1.0,1.0,1152
9258,1.0,1.0,1.0,1153
9260,1.0,1.0,1.0,1154
9261,1.0,1.0,1.0,1155
9278,1.0,1.0,1.0,1156
9283,1.0,1.0,1.0,1157
9287,1.0,1.0,1.0,1158
9293,1.0,1.0,1.0,1159
9295,1.0,1.0,1.0,1160
9303,1.0,1.0,1.0,1161
9306,1.0,1.0,1.0,1162
9308,1.0,1.0,1.0,1163
9310,1.0,1.0,1.0,1164
9319,1.0,1.0,1.0,1165
9326,1.0,1.0,1.0,1166
9328,1.0,1.0,1.0,1167
9329,1.0,1.0,1.0,1168
9331,1.0,1.0,1.0,1169
9333,1.0,1.0,1.0,1170
9334,1.0,1.0,1.0,1171
9340,1.0,1.0,1.0,1172
9341,1.0,1.0,1.0,1173
9344,1.0,1.0,1.0,1174
9348,1.0,1.0,1.0,1175
9372,1.0,1.0,1.0,1176
9391,1.0,1.0,1.0,1177
9399,1.0,1.0,1.0,1178
9405,1.0,1.0,1.0,1179
9406,1.0,1.0,1.0,1180
9407,1.0,1.0,1.0,1181
9411,1.0,1.0,1.0,1182
9412,1.0,1.0,1.0,1183
9414,1.0,1.0,1.0,1184
9416,1.0,1.0,1.0,1185
9417,1.0,1.0,1.0,1186
9419,1.0,1.0,1.0,1187
9427,1.0,1.0,1.0,1188
9429,1.0,1.0,1.0,1189
9438,1.0,1.0,1.0,1190
9439,1.0,1.0,1.0,1191
9447,1.0,1.0,1.0,1192
9492,1.0,1.0,1.0,1193
9495,1.0,1.0,1.0,1194
9501,1.0,1.0,1.0,1195
9509,1.0,1.0,1.0,1196
9515,1.0,1.0,1.0,1197
9518,1.0,1.0,1.0,1198
9537,1.0,1.0,1.0,1199
9542,1.0,1.0,1.0,1200
9571,1.0,1.0,1.0,1201
9579,1.0,1.0,1.0,1202
9586,1.0,1.0,1.0,1203
9607,1.0,1.0,1.0,1204
9613,1.0,1.0,1.0,1205
9617,1.0,1.0,1.0,1206
9627,1.0,1.0,1.0,1207
9636,1.0,1.0,1.0,1208
9638,1.0,1.0,1.0,1209
9654,1.0,1.0,1.0,1210
9658,1.0,1.0,1.0,1211
9668,1.0,1.0,1.0,1212
9670,1.0,1.0,1.0,1213
9672,1.0,1.0,1.0,1214
9681,1.0,1.0,1.0,1215
9687,1.0,1.0,1.0,1216
9697,1.0,1.0,1.0,1217
9703,1.0,1.0,1.0,1218
9719,1.0,1.0,1.0,1219
9741,1.0,1.0,1.0,1220
9742,1.0,1.0,1.0,1221
9743,1.0,1.0,1.0,1222
9755,1.0,1.0,1.0,1223
9778,1.0,1.0,1.0,1224
9782,1.0,1.0,1.0,1225
9783,1.0,1.0,1.0,1226
9785,1.0,1.0,1.0,1227
9798,1.0,1.0,1.0,1228
9818,1.0,1.0,1.0,1229
9822,1.0,1.0,1.0,1230
9827,1.0,1.0,1.0,1231
9836,1.0,1.0,1.0,1232
9845,1.0,1.0,1.0,1233
9853,1.0,1.0,1.0,1234
9861,1.0,1.0,1.0,1235
9867,1.0,1.0,1.0,1236
9870,1.0,1.0,1.0,1237
9872,1.0,1.0,1.0,1238
9878,1.0,1.0,1.0,1239
9879,1.0,1.0,1.0,1240
9880,1.0,1.0,1.0,1241
9881,1.0,1.0,1.0,1242
9882,1.0,1.0,1.0,1243
9892,1.0,1.0,1.0,1244
9912,1.0,1.0,1.0,1245
9918,1.0,1.0,1.0,1246
9923,1.0,1.0,1.0,1247
9940,1.0,1.0,1.0,1248
9954,1.0,1.0,1.0,1249
9980,1.0,1.0,1.0,1250
9983,1.0,1.0,1.0,1251
9990,1.0,1.0,1.0,1252
10003,1.0,1.0,1.0,1253
10004,1.0,1.0,1.0,1254
10005,1.0,1.0,1.0,1255
10012,1.0,1.0,1.0,1256
10015,1.0,1.0,1.0,1257
10016,1.0,1.0,1.0,1258
10025,1.0,1.0,1.0,1259
10030,1.0,1.0,1.0,1260
10036,1.0,1.0,1.0,1261
10041,1.0,1.0,1.0,1262
10105,1.0,1.0,1.0,1263
10110,1.0,1.0,1.0,1264
10113,1.0,1.0,1.0,1265
10123,1.0,1.0,1.0,1266
10127,1.0,1.0,1.0,1267
10129,1.0,1.0,1.0,1268
10140,1.0,1.0,1.0,1269
10143,1.0,1.0,1.0,1270
10144,1.0,1.0,1.0,1271
10152,1.0,1.0,1.0,1272
10154,1.0,1.0,1.0,1273
10163,1.0,1.0,1.0,1274
10174,1.0,1.0,1.0,1275
10182,1.0,1.0,1.0,1276
10184,1.0,1.0,1.0,1277
10191,1.0,1.0,1.0,1278
10194,1.0,1.0,1.0,1279
10199,1.0,1.0,1.0,1280
10211,1.0,1.0,1.0,1281
10213,1.0,1.0,1.0,1282
10234,1.0,1.0,1.0,1283
10240,1.0,1.0,1.0,1284
10245,1.0,1.0,1.0,1285
10251,1.0,1.0,1.0,1286
10257,1.0,1.0,1.0,1287
10260,1.0,1.0,1.0,1288
10304,1.0,1.0,1.0,1289
10312,1.0,1.0,1.0,1290
10317,1.0,1.0,1.0,1291
10319,1.0,1.0,1.0,1292
10328,1.0,1.0,1.0,1293
10349,1.0,1.0,1.0,1294
10358,1.0,1.0,1.0,1295
10371,1.0,1.0,1.0,1296
10372,1.0,1.0,1.0,1297
10375,1.0,1.0,1.0,1298
10377,1.0,1.0,1.0,1299
10378,1.0,1.0,1.0,1300
10390,1.0,1.0,1.0,1301
10394,1.0,1.0,1.0,1302
10396,1.0,1.0,1.0,1303
10398,1.0,1.0,1.0,1304
10401,1.0,1.0,1.0,1305
10418,1.0,1.0,1.0,1306
10419,1.0,1.0,1.0,1307
10425,1.0,1.0,1.0,1308
10429,1.0,1.0,1.0,1309
10430,1.0,1.0,1.0,1310
10435,1.0,1.0,1.0,1311
10438,1.0,1.0,1.0,1312
10445,1.0,1.0,1.0,1313
10452,1.0,1.0,1.0,1314
10474,1.0,1.0,1.0,1315
10477,1.0,1.0,1.0,1316
10488,1.0,1.0,1.0,1317
10502,1.0,1.0,1.0,1318
10530,1.0,1.0,1.0,1319
10538,1.0,1.0,1.0,1320
10544,1.0,1.0,1.0,1321
10575,1.0,1.0,1.0,1322
10584,1.0,1.0,1.0,1323
10591,1.0,1.0,1.0,1324
10596,1.0,1.0,1.0,1325
10608,1.0,1.0,1.0,1326
10636,1.0,1.0,1.0,1327
10637,1.0,1.0,1.0,1328
10646,1.0,1.0,1.0,1329
10666,1.0,1.0,1.0,1330
10673,1.0,1.0,1.0,1331
10680,1.0,1.0,1.0,1332
10685,1.0,1.0,1.0,1333
10699,1.0,1.0,1.0,1334
10702,1.0,1.0,1.0,1335
10704,1.0,1.0,1.0,1336
10710,1.0,1.0,1.0,1337
10714,1.0,1.0,1.0,1338
10715,1.0,1.0,1.0,1339
10724,1.0,1.0,1.0,1340
10730,1.0,1.0,1.0,1341
10750,1.0,1.0,1.0,1342
10758,1.0,1.0,1.0,1343
10761,1.0,1.0,1.0,1344
10768,1.0,1.0,1.0,1345
10771,1.0,1.0,1.0,1346
10774,1.0,1.0,1.0,1347
10782,1.0,1.0,1.0,1348
10783,1.0,1.0,1.0,1349
10787,1.0,1.0,1.0,1350
10793,1.0,1.0,1.0,1351
10806,1.0,1.0,1.0,1352
10825,1.0,1.0,1.0,1353
10840,1.0,1.0,1.0,1354
10848,1.0,1.0,1.0,1355
10856,1.0,1.0,1.0,1356
10871,1.0,1.0,1.0,1357
10877,1.0,1.0,1.0,1358
10887,1.0,1.0,1.0,1359
10889,1.0,1.0,1.0,1360
10895,1.0,1.0,1.0,1361
10903,1.0,1.0,1.0,1362
10908,1.0,1.0,1.0,1363
10910,1.0,1.0,1.0,1364
10919,1.0,1.0,1.0,1365
10925,1.0,1.0,1.0,1366
10940,1.0,1.0,1.0,1367
10949,1.0,1.0,1.0,1368
10951,1.0,1.0,1.0,1369
10966,1.0,1.0,1.0,1370
10968,1.0,1.0,1.0,1371
10980,1.0,1.0,1.0,1372
10982,1.0,1.0,1.0,1373
11000,1.0,1.0,1.0,1374
11005,1.0,1.0,1.0,1375
11008,1.0,1.0,1.0,1376
11022,1.0,1.0,1.0,1377
11033,1.0,1.0,1.0,1378
11035,1.0,1.0,1.0,1379
11047,1.0,1.0,1.0,1380
11048,1.0,1.0,1.0,1381
11052,1.0,1.0,1.0,1382
11054,1.0,1.0,1.0,1383
11073,1.0,1.0,1.0,1384
11082,1.0,1.0,1.0,1385
11085,1.0,1.0,1.0,1386
11086,1.0,1.0,1.0,1387
11097,1.0,1.0,1.0,1388
11101,1.0,1.0,1.0,1389
11122,1.0,1.0,1.0,1390
11131,1.0,1.0,1.0,1391
11140,1.0,1.0,1.0,1392
11146,1.0,1.0,1.0,1393
11147,1.0,1.0,1.0,1394
11155,1.0,1.0,1.0,1395
11164,1.0,1.0,1.0,1396
11165,1.0,1.0,1.0,1397
11168,1.0,1.0,1.0,1398
11173,1.0,1.0,1.0,1399
11174,1.0,1.0,1.0,1400
11179,1.0,1.0,1.0,1401
11185,1.0,1.0,1.0,1402
11199,1.0,1.0,1.0,1403
11202,1.0,1.0,1.0,1404
11204,1.0,1.0,1.0,1405
11207,1.0,1.0,1.0,1406
11226,1.0,1.0,1.0,1407
11229,1.0,1.0,1.0,1408
11230,1.0,1.0,1.0,1409
11235,1.0,1.0,1.0,1410
11246,1.0,1.0,1.0,1411
11258,1.0,1.0,1.0,1412
11265,1.0,1.0,1.0,1413
11268,1.0,1.0,1.0,1414
11270,1.0,1.0,1.0,1415
11272,1.0,1.0,1.0,1416
11281,1.0,1.0,1.0,1417
11296,1.0,1.0,1.0,1418
11297,1.0,1.0,1.0,1419
11303,1.0,1.0,1.0,1420
11305,1.0,1.0,1.0,1421
11327,1.0,1.0,1.0,1422
11335,1.0,1.0,1.0,1423
11337,1.0,1.0,1.0,1424
11343,1.0,1.0,1.0,1425
11351,1.0,1.0,1.0,1426
11352,1.0,1.0,1.0,1427
11356,1.0,1.0,1.0,1428
11359,1.0,1.0,1.0,1429
11366,1.0,1.0,1.0,1430
11367,1.0,1.0,1.0,1431
11373,1.0,1.0,1.0,1432
11380,1.0,1.0,1.0,1433
11385,1.0,1.0,1.0,1434
11386,1.0,1.0,1.0,1435
11389,1.0,1.0,1.0,1436
11392,1.0,1.0,1.0,1437
11410,1.0,1.0,1.0,1438
11416,1.0,1.0,1.0,1439
11417,1.0,1.0,1.0,1440
11431,1.0,1.0,1.0,1441
11439,1.0,1.0,1.0,1442
11456,1.0,1.0,1.0,1443
11457,1.0,1.0,1.0,1444
11476,1.0,1.0,1.0,1445
11488,1.0,1.0,1.0,1446
11501,1.0,1.0,1.0,1447
11513,1.0,1.0,1.0,1448
11515,1.0,1.0,1.0,1449
11522,1.0,1.0,1.0,1450
11527,1.0,1.0,1.0,1451
11535,1.0,1.0,1.0,1452
11541,1.0,1.0,1.0,1453
11552,1.0,1.0,1.0,1454
11563,1.0,1.0,1.0,1455
11565,1.0,1.0,1.0,1456
11570,1.0,1.0,1.0,1457
11571,1.0,1.0,1.0,1458
11580,1.0,1.0,1.0,1459
11591,1.0,1.0,1.0,1460
11602,1.0,1.0,1.0,1461
11606,1.0,1.0,1.0,1462
11608,1.0,1.0,1.0,1463
11611,1.0,1.0,1.0,1464
11618,1.0,1.0,1.0,1465
11652,1.0,1.0,1.0,1466
11668,1.0,1.0,1.0,1467
11677,1.0,1.0,1.0,1468
11678,1.0,1.0,1.0,1469
11679,1.0,1.0,1.0,1470
11682,1.0,1.0,1.0,1471
11690,1.0,1.0,1.0,1472
11704,1.0,1.0,1.0,1473
11716,1.0,1.0,1.0,1474
11719,1.0,1.0,1.0,1475
11731,1.0,1.0,1.0,1476
11738,1.0,1.0,1.0,1477
11739,1.0,1.0,1.0,1478
11743,1.0,1.0,1.0,1479
11755,1.0,1.0,1.0,1480
11764,1.0,1.0,1.0,1481
11766,1.0,1.0,1.0,1482
11779,1.0,1.0,1.0,1483
11781,1.0,1.0,1.0,1484
11809,1.0,1.0,1.0,1485
11812,1.0,1.0,1.0,1486
11825,1.0,1.0,1.0,1487
11827,1.0,1.0,1.0,1488
11828,1.0,1.0,1.0,1489
11839,1.0,1.0,1.0,1490
11854,1.0,1.0,1.0,1491
11857,1.0,1.0,1.0,1492
11860,1.0,1.0,1.0,1493
11866,1.0,1.0,1.0,1494
11867,1.0,1.0,1.0,1495
11877,1.0,1.0,1.0,1496
11882,1.0,1.0,1.0,1497
11885,1.0,1.0,1.0,1498
11899,1.0,1.0,1.0,1499
11912,1.0,1.0,1.0,1500
11914,1.0,1.0,1.0,1501
11920,1.0,1.0,1.0,1502
11932,1.0,1.0,1.0,1503
11940,1.0,1.0,1.0,1504
11946,1.0,1.0,1.0,1505
11951,1.0,1.0,1.0,1506
11953,1.0,1.0,1.0,1507
11954,1.0,1.0,1.0,1508
11960,1.0,1.0,1.0,1509
11961,1.0,1.0,1.0,1510
11995,1.0,1.0,1.0,1511
12000,1.0,1.0,1.0,1512
12006,1.0,1.0,1.0,1513
12010,1.0,1.0,1.0,1514
12023,1.0,1.0,1.0,1515
12033,1.0,1.0,1.0,1516
12035,1.0,1.0,1.0,1517
12052,1.0,1.0,1.0,1518
12054,1.0,1.0,1.0,1519
12055,1.0,1.0,1.0,1520
12063,1.0,1.0,1.0,1521
12080,1.0,1.0,1.0,1522
12082,1.0,1.0,1.0,1523
12084,1.0,1.0,1.0,1524
12086,1.0,1.0,1.0,1525
12088,1.0,1.0,1.0,1526
12100,1.0,1.0,1.0,1527
12106,1.0,1.0,1.0,1528
12110,1.0,1.0,1.0,1529
12114,1.0,1.0,1.0,1530
12123,1.0,1.0,1.0,1531
12128,1.0,1.0,1.0,1532
12140,1.0,1.0,1.0,1533
12150,1.0,1.0,1.0,1534
12164,1.0,1.0,1.0,1535
12174,1.0,1.0,1.0,1536
12180,1.0,1.0,1.0,1537
12201,1.0,1.0,1.0,1538
12203,1.0,1.0,1.0,1539
12207,1.0,1.0,1.0,1540
12215,1.0,1.0,1.0,1541
12216,1.0,1.0,1.0,1542
12236,1.0,1.0,1.0,1543
12251,1.0,1.0,1.0,1544
12259,1.0,1.0,1.0,1545
12273,1.0,1.0,1.0,1546
12277,1.0,1.0,1.0,1547
12278,1.0,1.0,1.0,1548
12283,1.0,1.0,1.0,1549
12286,1.0,1.0,1.0,1550
12287,1.0,1.0,1.0,1551
12291,1.0,1.0,1.0,1552
12295,1.0,1.0,1.0,1553
12300,1.0,1.0,1.0,1554
12310,1.0,1.0,1.0,1555
12317,1.0,1.0,1.0,1556
12322,1.0,1.0,1.0,1557
12327,1.0,1.0,1.0,1558
12330,1.0,1.0,1.0,1559
12346,1.0,1.0,1.0,1560
12349,1.0,1.0,1.0,1561
12360,1.0,1.0,1.0,1562
12361,1.0,1.0,1.0,1563
12366,1.0,1.0,1.0,1564
12368,1.0,1.0,1.0,1565
12379,1.0,1.0,1.0,1566
12389,1.0,1.0,1.0,1567
12400,1.0,1.0,1.0,1568
12403,1.0,1.0,1.0,1569
12408,1.0,1.0,1.0,1570
12413,1.0,1.0,1.0,1571
12415,1.0,1.0,1.0,1572
12416,1.0,1.0,1.0,1573
12420,1.0,1.0,1.0,1574
12430,1.0,1.0,1.0,1575
12439,1.0,1.0,1.0,1576
12442,1.0,1.0,1.0,1577
12451,1.0,1.0,1.0,1578
12454,1.0,1.0,1.0,1579
12460,1.0,1.0,1.0,1580
12463,1.0,1.0,1.0,1581
12479,1.0,1.0,1.0,1582
12480,1.0,1.0,1.0,1583
12482,1.0,1.0,1.0,1584
12483,1.0,1.0,1.0,1585
12485,1.0,1.0,1.0,1586
12489,1.0,1.0,1.0,1587
12497,1.0,1.0,1.0,1588
12512,1.0,1.0,1.0,1589
12513,1.0,1.0,1.0,1590
12530,1.0,1.0,1.0,1591
12532,1.0,1.0,1.0,1592
12558,1.0,1.0,1.0,1593
12567,1.0,1.0,1.0,1594
12570,1.0,1.0,1.0,1595
12573,1.0,1.0,1.0,1596
12580,1.0,1.0,1.0,1597
12581,1.0,1.0,1.0,1598
12582,1.0,1.0,1.0,1599
12589,1.0,1.0,1.0,1600
12595,1.0,1.0,1.0,1601
12607,1.0,1.0,1.0,1602
12619,1.0,1.0,1.0,1603
12638,1.0,1.0,1.0,1604
12639,1.0,1.0,1.0,1605
12642,1.0,1.0,1.0,1606
12643,1.0,1.0,1.0,1607
12662,1.0,1.0,1.0,1608
12671,1.0,1.0,1.0,1609
12672,1.0,1.0,1.0,1610
12678,1.0,1.0,1.0,1611
12690,1.0,1.0,1.0,1612
12697,1.0,1.0,1.0,1613
